x-axis,1,2
second,Volt,Volt
-46.91000E-06,+527.63807774E-03,+24.42211050540E+00
-46.86000E-06,+326.63305104E-03,+24.50251251459E+00
-46.81000E-06,+326.63305104E-03,+24.42211050540E+00
-46.76000E-06,+326.63305104E-03,+24.50251251459E+00
-46.71000E-06,+326.63305104E-03,+24.50251251459E+00
-46.66000E-06,+175.87928102E-03,+24.50251251459E+00
-46.61000E-06,+326.63305104E-03,+24.42211050540E+00
-46.56000E-06,+326.63305104E-03,+24.44221100770E+00
-46.51000E-06,+125.62802434E-03,+24.50251251459E+00
-46.46000E-06,+175.87928102E-03,+24.50251251459E+00
-46.41000E-06,+326.63305104E-03,+24.48241201229E+00
-46.36000E-06,+125.62802434E-03,+24.48241201229E+00
-46.31000E-06,+125.62802434E-03,+24.42211050540E+00
-46.26000E-06,+326.63305104E-03,+24.50251251459E+00
-46.21000E-06,+326.63305104E-03,+24.58291452378E+00
-46.16000E-06,+326.63305104E-03,+24.50251251459E+00
-46.11000E-06,+125.62802434E-03,+24.50251251459E+00
-46.06000E-06,+125.62802434E-03,+24.50251251459E+00
-46.01000E-06,+326.63305104E-03,+24.48241201229E+00
-45.96000E-06,+326.63305104E-03,+24.50251251459E+00
-45.91000E-06,+175.87928102E-03,+24.50251251459E+00
-45.86000E-06,+477.38682105E-03,+24.52261301689E+00
-45.81000E-06,+326.63305104E-03,+24.50251251459E+00
-45.76000E-06,+326.63305104E-03,+24.50251251459E+00
-45.71000E-06,+326.63305104E-03,+24.50251251459E+00
-45.66000E-06,+326.63305104E-03,+24.50251251459E+00
-45.61000E-06,+477.38682105E-03,+24.44221100770E+00
-45.56000E-06,+326.63305104E-03,+24.50251251459E+00
-45.51000E-06,+125.62802434E-03,+24.50251251459E+00
-45.46000E-06,+376.88430772E-03,+24.50251251459E+00
-45.41000E-06,+477.38682105E-03,+24.42211050540E+00
-45.36000E-06,+326.63305104E-03,+24.50251251459E+00
-45.31000E-06,+477.38682105E-03,+24.50251251459E+00
-45.26000E-06,+326.63305104E-03,+24.42211050540E+00
-45.21000E-06,+125.62802434E-03,+24.50251251459E+00
-45.16000E-06,+376.88430772E-03,+24.50251251459E+00
-45.11000E-06,+477.38682105E-03,+24.50251251459E+00
-45.06000E-06,+326.63305104E-03,+24.50251251459E+00
-45.01000E-06,+326.63305104E-03,+24.50251251459E+00
-44.96000E-06,+326.63305104E-03,+24.50251251459E+00
-44.91000E-06,+326.63305104E-03,+24.50251251459E+00
-44.86000E-06,+326.63305104E-03,+24.50251251459E+00
-44.81000E-06,+326.63305104E-03,+24.50251251459E+00
-44.76000E-06,+125.62802434E-03,+24.56281402148E+00
-44.71000E-06,+326.63305104E-03,+24.50251251459E+00
-44.66000E-06,+326.63305104E-03,+24.50251251459E+00
-44.61000E-06,+326.63305104E-03,+24.56281402148E+00
-44.56000E-06,+326.63305104E-03,+24.52261301689E+00
-44.51000E-06,-75.37700236E-03,+24.50251251459E+00
-44.46000E-06,+326.63305104E-03,+24.42211050540E+00
-44.41000E-06,-75.37700236E-03,+24.50251251459E+00
-44.36000E-06,+276.38179435E-03,+24.42211050540E+00
-44.31000E-06,+125.62802434E-03,+24.50251251459E+00
-44.26000E-06,+75.37676765E-03,+24.50251251459E+00
-44.21000E-06,+125.62802434E-03,+24.50251251459E+00
-44.16000E-06,+125.62802434E-03,+24.58291452378E+00
-44.11000E-06,+326.63305104E-03,+24.50251251459E+00
-44.06000E-06,+326.63305104E-03,+24.58291452378E+00
-44.01000E-06,+125.62802434E-03,+24.50251251459E+00
-43.96000E-06,+326.63305104E-03,+24.50251251459E+00
-43.91000E-06,+125.62802434E-03,+24.50251251459E+00
-43.86000E-06,+326.63305104E-03,+24.50251251459E+00
-43.81000E-06,+326.63305104E-03,+24.50251251459E+00
-43.76000E-06,+175.87928103E-03,+24.50251251459E+00
-43.71000E-06,+326.63305104E-03,+24.50251251459E+00
-43.66000E-06,-25.12574567E-03,+24.44221100770E+00
-43.61000E-06,+326.63305104E-03,+24.50251251459E+00
-43.56000E-06,+125.62802434E-03,+24.44221100770E+00
-43.51000E-06,+326.63305104E-03,+24.50251251459E+00
-43.46000E-06,+326.63305104E-03,+24.50251251459E+00
-43.41000E-06,+326.63305104E-03,+24.50251251459E+00
-43.36000E-06,+125.62802434E-03,+24.42211050540E+00
-43.31000E-06,+125.62802434E-03,+24.50251251459E+00
-43.26000E-06,+326.63305104E-03,+24.50251251459E+00
-43.21000E-06,+125.62802434E-03,+24.48241201229E+00
-43.16000E-06,+326.63305104E-03,+24.44221100770E+00
-43.11000E-06,+326.63305104E-03,+24.50251251459E+00
-43.06000E-06,+175.87928103E-03,+24.50251251459E+00
-43.01000E-06,+326.63305104E-03,+24.48241201229E+00
-42.96000E-06,+175.87928103E-03,+24.50251251459E+00
-42.91000E-06,-25.12574567E-03,+24.44221100770E+00
-42.86000E-06,+125.62802434E-03,+24.42211050540E+00
-42.81000E-06,+125.62802434E-03,+24.50251251459E+00
-42.76000E-06,+276.38179435E-03,+24.44221100771E+00
-42.71000E-06,+326.63305104E-03,+24.50251251459E+00
-42.66000E-06,+125.62802434E-03,+24.42211050540E+00
-42.61000E-06,+175.87928103E-03,+24.42211050540E+00
-42.56000E-06,+276.38179435E-03,+24.42211050540E+00
-42.51000E-06,+125.62802434E-03,+24.42211050540E+00
-42.46000E-06,+175.87928103E-03,+24.50251251459E+00
-42.41000E-06,+125.62802434E-03,+24.42211050540E+00
-42.36000E-06,+175.87928103E-03,+24.42211050540E+00
-42.31000E-06,+326.63305104E-03,+24.40201000310E+00
-42.26000E-06,+125.62802434E-03,+24.48241201229E+00
-42.21000E-06,+326.63305104E-03,+24.42211050540E+00
-42.16000E-06,+276.38179435E-03,+24.50251251459E+00
-42.11000E-06,+326.63305104E-03,+24.44221100771E+00
-42.06000E-06,+326.63305104E-03,+24.44221100771E+00
-42.01000E-06,+125.62802434E-03,+24.50251251459E+00
-41.96000E-06,+326.63305104E-03,+24.42211050540E+00
-41.91000E-06,+125.62802434E-03,+24.42211050540E+00
-41.86000E-06,+175.87928103E-03,+24.42211050540E+00
-41.81000E-06,+125.62802434E-03,+24.42211050540E+00
-41.76000E-06,+175.87928103E-03,+24.48241201229E+00
-41.71000E-06,+125.62802434E-03,+24.42211050540E+00
-41.66000E-06,+276.38179435E-03,+24.42211050540E+00
-41.61000E-06,+75.37676765E-03,+24.42211050540E+00
-41.56000E-06,+125.62802434E-03,+24.42211050540E+00
-41.51000E-06,-75.37700236E-03,+24.48241201229E+00
-41.46000E-06,+125.62802434E-03,+24.42211050540E+00
-41.41000E-06,+75.37676765E-03,+24.42211050540E+00
-41.36000E-06,+125.62802434E-03,+24.42211050540E+00
-41.31000E-06,-75.37700236E-03,+24.42211050540E+00
-41.26000E-06,+125.62802434E-03,+24.44221100771E+00
-41.21000E-06,+125.62802434E-03,+24.42211050540E+00
-41.16000E-06,-75.37700236E-03,+24.50251251459E+00
-41.11000E-06,-75.37700236E-03,+24.42211050540E+00
-41.06000E-06,+125.62802434E-03,+24.42211050540E+00
-41.01000E-06,+125.62802434E-03,+24.42211050540E+00
-40.96000E-06,-75.37700236E-03,+24.42211050540E+00
-40.91000E-06,+326.63305104E-03,+24.42211050540E+00
-40.86000E-06,+175.87928103E-03,+24.42211050540E+00
-40.81000E-06,+326.63305104E-03,+24.42211050540E+00
-40.76000E-06,+125.62802434E-03,+24.34170849621E+00
-40.71000E-06,+125.62802434E-03,+24.42211050540E+00
-40.66000E-06,+125.62802434E-03,+24.34170849621E+00
-40.61000E-06,+175.87928103E-03,+24.34170849621E+00
-40.56000E-06,+276.38179434E-03,+24.42211050540E+00
-40.51000E-06,+326.63305104E-03,+24.34170849621E+00
-40.46000E-06,+326.63305104E-03,+24.34170849621E+00
-40.41000E-06,+276.38179434E-03,+24.36180899852E+00
-40.36000E-06,+326.63305104E-03,+24.42211050540E+00
-40.31000E-06,+175.87928103E-03,+24.36180899852E+00
-40.26000E-06,+125.62802434E-03,+24.34170849621E+00
-40.21000E-06,+75.37676764E-03,+24.26130648702E+00
-40.16000E-06,+326.63305104E-03,+24.34170849621E+00
-40.11000E-06,+125.62802434E-03,+24.42211050540E+00
-40.06000E-06,+125.62802434E-03,+24.36180899852E+00
-40.01000E-06,+125.62802434E-03,+24.34170849621E+00
-39.96000E-06,+175.87928104E-03,+24.34170849621E+00
-39.91000E-06,+125.62802434E-03,+24.34170849621E+00
-39.86000E-06,-75.37700236E-03,+24.42211050540E+00
-39.81000E-06,+125.62802434E-03,+24.32160799391E+00
-39.76000E-06,+326.63305104E-03,+24.34170849621E+00
-39.71000E-06,+125.62802434E-03,+24.40201000310E+00
-39.66000E-06,+175.87928104E-03,+24.34170849621E+00
-39.61000E-06,+326.63305104E-03,+24.40201000310E+00
-39.56000E-06,+276.38179434E-03,+24.34170849621E+00
-39.51000E-06,+125.62802434E-03,+24.34170849621E+00
-39.46000E-06,+175.87928104E-03,+24.34170849621E+00
-39.41000E-06,+75.37676764E-03,+24.34170849621E+00
-39.36000E-06,+125.62802434E-03,+24.34170849621E+00
-39.31000E-06,+75.37676764E-03,+24.28140698933E+00
-39.26000E-06,+125.62802434E-03,+24.40201000310E+00
-39.21000E-06,-25.12574566E-03,+24.32160799391E+00
-39.16000E-06,+175.87928104E-03,+24.34170849621E+00
-39.11000E-06,+125.62802434E-03,+24.26130648702E+00
-39.06000E-06,+75.37676764E-03,+24.28140698933E+00
-39.01000E-06,+175.87928104E-03,+24.34170849621E+00
-38.96000E-06,+376.88430774E-03,+24.26130648702E+00
-38.91000E-06,+125.62802434E-03,+24.26130648702E+00
-38.86000E-06,+175.87928104E-03,+24.20100498014E+00
-38.81000E-06,+326.63305104E-03,+24.26130648702E+00
-38.76000E-06,+276.38179434E-03,+24.34170849621E+00
-38.71000E-06,+125.62802434E-03,+24.26130648702E+00
-38.66000E-06,+125.62802434E-03,+24.26130648702E+00
-38.61000E-06,+326.63305104E-03,+24.32160799391E+00
-38.56000E-06,+326.63305104E-03,+24.26130648702E+00
-38.51000E-06,+276.38179434E-03,+24.26130648702E+00
-38.46000E-06,+326.63305104E-03,+24.28140698933E+00
-38.41000E-06,+125.62802434E-03,+24.26130648702E+00
-38.36000E-06,+326.63305104E-03,+24.26130648702E+00
-38.31000E-06,+75.37676764E-03,+24.18090447783E+00
-38.26000E-06,+276.38179434E-03,+24.26130648702E+00
-38.21000E-06,-25.12574566E-03,+24.18090447783E+00
-38.16000E-06,+326.63305104E-03,+24.26130648702E+00
-38.11000E-06,+125.62802434E-03,+24.24120598472E+00
-38.06000E-06,+125.62802434E-03,+24.18090447783E+00
-38.01000E-06,+125.62802434E-03,+24.26130648702E+00
-37.96000E-06,-75.37700236E-03,+24.18090447783E+00
-37.91000E-06,+125.62802434E-03,+24.24120598472E+00
-37.86000E-06,+125.62802434E-03,+24.26130648702E+00
-37.81000E-06,-25.12574566E-03,+24.18090447783E+00
-37.76000E-06,+326.63305104E-03,+24.18090447783E+00
-37.71000E-06,+276.38179434E-03,+24.26130648702E+00
-37.66000E-06,+125.62802434E-03,+24.18090447783E+00
-37.61000E-06,-75.37700236E-03,+24.18090447783E+00
-37.56000E-06,-25.12574566E-03,+24.18090447783E+00
-37.51000E-06,+326.63305104E-03,+24.26130648702E+00
-37.46000E-06,+125.62802434E-03,+24.18090447783E+00
-37.41000E-06,+125.62802434E-03,+24.18090447783E+00
-37.36000E-06,+527.63807774E-03,+24.18090447783E+00
-37.31000E-06,+326.63305104E-03,+24.10050246865E+00
-37.26000E-06,-75.37700236E-03,+24.10050246865E+00
-37.21000E-06,+125.62802434E-03,+24.10050246865E+00
-37.16000E-06,+125.62802434E-03,+24.10050246865E+00
-37.11000E-06,+326.63305104E-03,+24.02010045946E+00
-37.06000E-06,+326.63305104E-03,+24.18090447783E+00
-37.01000E-06,+125.62802434E-03,+24.10050246865E+00
-36.96000E-06,+477.38682103E-03,+24.10050246865E+00
-36.91000E-06,+326.63305104E-03,+24.10050246865E+00
-36.86000E-06,+125.62802434E-03,+24.10050246865E+00
-36.81000E-06,+125.62802434E-03,+24.08040196634E+00
-36.76000E-06,-75.37700236E-03,+24.10050246865E+00
-36.71000E-06,+125.62802434E-03,+24.10050246865E+00
-36.66000E-06,-25.12574565E-03,+24.02010045946E+00
-36.61000E-06,+125.62802434E-03,+24.10050246865E+00
-36.56000E-06,+326.63305104E-03,+24.02010045946E+00
-36.51000E-06,+326.63305104E-03,+24.16080397553E+00
-36.46000E-06,+125.62802434E-03,+24.04020096177E+00
-36.41000E-06,-25.12574565E-03,+24.10050246865E+00
-36.36000E-06,+326.63305104E-03,+24.10050246865E+00
-36.31000E-06,+75.37676764E-03,+24.10050246865E+00
-36.26000E-06,+125.62802434E-03,+24.08040196634E+00
-36.21000E-06,+125.62802434E-03,+24.08040196634E+00
-36.16000E-06,+276.38179433E-03,+24.10050246865E+00
-36.11000E-06,+125.62802434E-03,+24.10050246865E+00
-36.06000E-06,+75.37676763E-03,+24.10050246865E+00
-36.01000E-06,+125.62802434E-03,+24.10050246865E+00
-35.96000E-06,+326.63305104E-03,+24.10050246865E+00
-35.91000E-06,-75.37700236E-03,+24.02010045946E+00
-35.86000E-06,+326.63305104E-03,+24.08040196634E+00
-35.81000E-06,+125.62802434E-03,+24.02010045946E+00
-35.76000E-06,+125.62802434E-03,+24.02010045946E+00
-35.71000E-06,+276.38179433E-03,+24.02010045946E+00
-35.66000E-06,+326.63305104E-03,+24.02010045946E+00
-35.61000E-06,+527.63807774E-03,+23.93969845027E+00
-35.56000E-06,+125.62802434E-03,+24.02010045946E+00
-35.51000E-06,+125.62802434E-03,+23.93969845027E+00
-35.46000E-06,+527.63807774E-03,+24.02010045946E+00
-35.41000E-06,+326.63305104E-03,+23.95979895258E+00
-35.36000E-06,+778.89436114E-03,+23.85929644108E+00
-35.31000E-06,+2.13567829132E+00,+23.93969845027E+00
-35.26000E-06,+4.34673358500E+00,+24.16080397558E+00
-35.21000E-06,+4.54773861170E+00,+23.93969845027E+00
-35.16000E-06,+4.74874363840E+00,+23.85929644108E+00
-35.11000E-06,+6.40703510869E+00,+23.85929644108E+00
-35.06000E-06,+7.81407029558E+00,+23.85929644108E+00
-35.01000E-06,+9.37185925245E+00,+23.79899493420E+00
-34.96000E-06,+10.42713564265E+00,+23.77889443189E+00
-34.91000E-06,+11.43216077614E+00,+23.77889443189E+00
-34.86000E-06,+11.98492459953E+00,+23.85929644108E+00
-34.81000E-06,+12.63819093633E+00,+23.79899493420E+00
-34.76000E-06,+12.83919596303E+00,+23.85929644108E+00
-34.71000E-06,+13.24120601643E+00,+23.77889443189E+00
-34.66000E-06,+13.59296481311E+00,+23.85929644108E+00
-34.61000E-06,+13.59296481311E+00,+23.79899493420E+00
-34.56000E-06,+13.79396983981E+00,+23.85929644108E+00
-34.51000E-06,+13.94472360980E+00,+23.83919593877E+00
-34.46000E-06,+13.99497486651E+00,+23.79899493420E+00
-34.41000E-06,+14.19597989321E+00,+23.77889443189E+00
-34.36000E-06,+14.19597989321E+00,+23.79899493420E+00
-34.31000E-06,+14.04522612322E+00,+23.83919593877E+00
-34.26000E-06,+14.19597989321E+00,+23.79899493420E+00
-34.21000E-06,+14.19597989321E+00,+23.85929644108E+00
-34.16000E-06,+14.39698491991E+00,+23.77889443189E+00
-34.11000E-06,+14.14572863650E+00,+23.77889443189E+00
-34.06000E-06,+14.19597989321E+00,+23.77889443189E+00
-34.01000E-06,+14.19597989321E+00,+23.77889443189E+00
-33.96000E-06,+14.24623114992E+00,+23.69849242270E+00
-33.91000E-06,+14.39698491991E+00,+23.77889443189E+00
-33.86000E-06,+14.39698491991E+00,+23.75879392958E+00
-33.81000E-06,+14.04522612322E+00,+23.71859292501E+00
-33.76000E-06,+14.19597989321E+00,+23.77889443189E+00
-33.71000E-06,+14.19597989321E+00,+23.69849242270E+00
-33.66000E-06,+14.19597989321E+00,+23.71859292501E+00
-33.61000E-06,+14.39698491991E+00,+23.69849242270E+00
-33.56000E-06,+14.34673366319E+00,+23.67839192039E+00
-33.51000E-06,+14.19597989321E+00,+23.77889443189E+00
-33.46000E-06,+14.39698491991E+00,+23.69849242270E+00
-33.41000E-06,+14.24623114992E+00,+23.77889443189E+00
-33.36000E-06,+14.19597989321E+00,+23.77889443189E+00
-33.31000E-06,+14.24623114992E+00,+23.77889443189E+00
-33.26000E-06,+14.19597989321E+00,+23.77889443189E+00
-33.21000E-06,+14.39698491991E+00,+23.77889443189E+00
-33.16000E-06,+14.19597989321E+00,+23.77889443189E+00
-33.11000E-06,+14.34673366319E+00,+23.69849242270E+00
-33.06000E-06,+14.39698491991E+00,+23.69849242270E+00
-33.01000E-06,+14.19597989321E+00,+23.77889443189E+00
-32.96000E-06,+14.39698491991E+00,+23.77889443189E+00
-32.91000E-06,+14.19597989321E+00,+23.77889443189E+00
-32.86000E-06,+14.39698491991E+00,+23.69849242270E+00
-32.81000E-06,+14.39698491991E+00,+23.69849242270E+00
-32.76000E-06,+14.19597989321E+00,+23.75879392958E+00
-32.71000E-06,+14.39698491991E+00,+23.77889443189E+00
-32.66000E-06,+14.24623114992E+00,+23.71859292501E+00
-32.61000E-06,+14.34673366319E+00,+23.67839192039E+00
-32.56000E-06,+14.39698491991E+00,+23.69849242270E+00
-32.51000E-06,+13.99497486651E+00,+23.69849242270E+00
-32.46000E-06,+14.39698491991E+00,+23.67839192039E+00
-32.41000E-06,+14.19597989321E+00,+23.69849242270E+00
-32.36000E-06,+14.19597989321E+00,+23.69849242270E+00
-32.31000E-06,+14.39698491991E+00,+23.69849242270E+00
-32.26000E-06,+14.39698491991E+00,+23.63819091582E+00
-32.21000E-06,+14.19597989321E+00,+23.63819091582E+00
-32.16000E-06,+14.39698491991E+00,+23.69849242270E+00
-32.11000E-06,+13.99497486651E+00,+23.61809041351E+00
-32.06000E-06,+14.24623114992E+00,+23.55778890664E+00
-32.01000E-06,+14.24623114992E+00,+23.61809041351E+00
-31.96000E-06,+14.39698491991E+00,+23.61809041351E+00
-31.91000E-06,+14.19597989321E+00,+23.55778890664E+00
-31.86000E-06,+14.24623114992E+00,+23.59798991120E+00
-31.81000E-06,+14.24623114992E+00,+23.61809041351E+00
-31.76000E-06,+14.39698491991E+00,+23.63819091582E+00
-31.71000E-06,+14.39698491991E+00,+23.61809041351E+00
-31.66000E-06,+14.19597989321E+00,+23.61809041351E+00
-31.61000E-06,+14.19597989321E+00,+23.61809041351E+00
-31.56000E-06,+14.24623114992E+00,+23.63819091582E+00
-31.51000E-06,+14.04522612323E+00,+23.67839192039E+00
-31.46000E-06,+14.19597989321E+00,+23.61809041351E+00
-31.41000E-06,+14.34673366319E+00,+23.61809041351E+00
-31.36000E-06,+14.39698491991E+00,+23.61809041351E+00
-31.31000E-06,+14.34673366319E+00,+23.61809041351E+00
-31.26000E-06,+14.39698491991E+00,+23.61809041351E+00
-31.21000E-06,+14.19597989321E+00,+23.61809041351E+00
-31.16000E-06,+14.24623114992E+00,+23.69849242270E+00
-31.11000E-06,+14.34673366319E+00,+23.61809041351E+00
-31.06000E-06,+14.19597989321E+00,+23.55778890664E+00
-31.01000E-06,+14.39698491991E+00,+23.53768840432E+00
-30.96000E-06,+14.39698491991E+00,+23.59798991120E+00
-30.91000E-06,+14.39698491991E+00,+23.61809041351E+00
-30.86000E-06,+14.19597989321E+00,+23.59798991120E+00
-30.81000E-06,+13.99497486651E+00,+23.61809041351E+00
-30.76000E-06,+14.39698491991E+00,+23.61809041351E+00
-30.71000E-06,+14.34673366319E+00,+23.53768840432E+00
-30.66000E-06,+14.39698491991E+00,+23.53768840432E+00
-30.61000E-06,+14.39698491991E+00,+23.53768840432E+00
-30.56000E-06,+14.19597989321E+00,+23.53768840432E+00
-30.51000E-06,+14.19597989321E+00,+23.61809041351E+00
-30.46000E-06,+14.19597989321E+00,+23.53768840432E+00
-30.41000E-06,+14.14572863649E+00,+23.53768840432E+00
-30.36000E-06,+14.19597989321E+00,+23.53768840432E+00
-30.31000E-06,+14.39698491991E+00,+23.53768840432E+00
-30.26000E-06,+14.19597989321E+00,+23.53768840432E+00
-30.21000E-06,+14.54773868988E+00,+23.53768840432E+00
-30.16000E-06,+14.39698491991E+00,+23.53768840432E+00
-30.11000E-06,+14.34673366319E+00,+23.53768840432E+00
-30.06000E-06,+14.39698491991E+00,+23.61809041351E+00
-30.01000E-06,+14.34673366319E+00,+23.53768840432E+00
-29.96000E-06,+14.39698491991E+00,+23.53768840432E+00
-29.91000E-06,+14.04522612323E+00,+23.61809041351E+00
-29.86000E-06,+14.19597989321E+00,+23.53768840432E+00
-29.81000E-06,+14.14572863649E+00,+23.53768840432E+00
-29.76000E-06,+14.19597989321E+00,+23.53768840432E+00
-29.71000E-06,+14.19597989321E+00,+23.53768840432E+00
-29.66000E-06,+14.19597989321E+00,+23.45728639513E+00
-29.61000E-06,+14.44723617663E+00,+23.53768840432E+00
-29.56000E-06,+14.19597989321E+00,+23.53768840432E+00
-29.51000E-06,+14.19597989321E+00,+23.53768840432E+00
-29.46000E-06,+14.39698491991E+00,+23.53768840432E+00
-29.41000E-06,+14.19597989321E+00,+23.53768840432E+00
-29.36000E-06,+14.19597989321E+00,+23.53768840432E+00
-29.31000E-06,+14.34673366318E+00,+23.53768840432E+00
-29.26000E-06,+14.24623114993E+00,+23.45728639513E+00
-29.21000E-06,+14.24623114993E+00,+23.45728639513E+00
-29.16000E-06,+14.19597989321E+00,+23.45728639513E+00
-29.11000E-06,+14.19597989321E+00,+23.47738689745E+00
-29.06000E-06,+14.19597989321E+00,+23.45728639513E+00
-29.01000E-06,+14.19597989321E+00,+23.45728639513E+00
-28.96000E-06,+14.19597989321E+00,+23.45728639513E+00
-28.91000E-06,+14.19597989321E+00,+23.45728639513E+00
-28.86000E-06,+14.39698491991E+00,+23.45728639513E+00
-28.81000E-06,+14.14572863648E+00,+23.51758790200E+00
-28.76000E-06,+14.34673366318E+00,+23.43718589282E+00
-28.71000E-06,+14.34673366318E+00,+23.45728639513E+00
-28.66000E-06,+14.19597989321E+00,+23.45728639513E+00
-28.61000E-06,+14.24623114993E+00,+23.45728639513E+00
-28.56000E-06,+14.19597989321E+00,+23.45728639513E+00
-28.51000E-06,+14.24623114993E+00,+23.43718589282E+00
-28.46000E-06,+14.39698491991E+00,+23.37688438594E+00
-28.41000E-06,+14.04522612323E+00,+23.45728639513E+00
-28.36000E-06,+14.19597989321E+00,+23.45728639513E+00
-28.31000E-06,+14.39698491991E+00,+23.45728639513E+00
-28.26000E-06,+14.19597989321E+00,+23.53768840432E+00
-28.21000E-06,+14.39698491991E+00,+23.45728639513E+00
-28.16000E-06,+14.19597989321E+00,+23.37688438594E+00
-28.11000E-06,+14.19597989321E+00,+23.43718589281E+00
-28.06000E-06,+14.34673366318E+00,+23.45728639513E+00
-28.01000E-06,+14.44723617663E+00,+23.45728639513E+00
-27.96000E-06,+14.39698491991E+00,+23.39698488826E+00
-27.91000E-06,+14.19597989321E+00,+23.37688438594E+00
-27.86000E-06,+14.19597989321E+00,+23.39698488826E+00
-27.81000E-06,+14.24623114993E+00,+23.51758790200E+00
-27.76000E-06,+14.19597989321E+00,+23.45728639513E+00
-27.71000E-06,+14.39698491991E+00,+23.37688438594E+00
-27.66000E-06,+14.24623114993E+00,+23.45728639513E+00
-27.61000E-06,+14.19597989321E+00,+23.37688438594E+00
-27.56000E-06,+14.39698491991E+00,+23.37688438594E+00
-27.51000E-06,+14.39698491991E+00,+23.37688438594E+00
-27.46000E-06,+14.19597989321E+00,+23.37688438594E+00
-27.41000E-06,+14.19597989321E+00,+23.45728639513E+00
-27.36000E-06,+14.04522612324E+00,+23.37688438594E+00
-27.31000E-06,+14.19597989321E+00,+23.39698488826E+00
-27.26000E-06,+14.39698491991E+00,+23.37688438594E+00
-27.21000E-06,+14.19597989321E+00,+23.37688438594E+00
-27.16000E-06,+14.19597989321E+00,+23.29648237675E+00
-27.11000E-06,+14.19597989321E+00,+23.37688438594E+00
-27.06000E-06,+14.59798994660E+00,+23.37688438594E+00
-27.01000E-06,+14.19597989321E+00,+23.29648237675E+00
-26.96000E-06,+14.19597989321E+00,+23.29648237675E+00
-26.91000E-06,+14.34673366318E+00,+23.37688438594E+00
-26.86000E-06,+14.19597989321E+00,+23.37688438594E+00
-26.81000E-06,+14.39698491991E+00,+23.37688438594E+00
-26.76000E-06,+14.24623114994E+00,+23.37688438594E+00
-26.71000E-06,+14.24623114994E+00,+23.37688438594E+00
-26.66000E-06,+14.39698491991E+00,+23.37688438594E+00
-26.61000E-06,+14.39698491991E+00,+23.39698488826E+00
-26.56000E-06,+14.59798994660E+00,+23.29648237675E+00
-26.51000E-06,+14.39698491991E+00,+23.37688438594E+00
-26.46000E-06,+14.14572863648E+00,+23.35678388362E+00
-26.41000E-06,+14.39698491991E+00,+23.37688438594E+00
-26.36000E-06,+14.59798994660E+00,+23.29648237675E+00
-26.31000E-06,+14.19597989321E+00,+23.37688438594E+00
-26.26000E-06,+14.59798994660E+00,+23.29648237675E+00
-26.21000E-06,+14.19597989321E+00,+23.37688438594E+00
-26.16000E-06,+14.19597989321E+00,+23.37688438594E+00
-26.11000E-06,+14.39698491991E+00,+23.29648237675E+00
